bc_id,bc_type,bc_modif1,bc_modif2,bc_temp,bc_time,bc_rate,bc_oc,bc_ssa,bc_idig,bc_co,bc_loading,oxi_mw,oxi_srp,oxi_bde,oxi_pka,oxi_loading,op_id,op_mw,op_kow,op_pka,op_conc,ph,k
Bagasse powder BC,Plant,Pristine,Pristine,800,2,10,0.344960772,645.94,1.115,13.37,0.5,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,100,6.5,2.931814138
Bagasse powder BC pre-acid,Plant,Acid,Pristine,800,2,10,0.193181818,519.29,1.087,9.3,0.5,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,100,6.5,2.121478204
Bagasse powder BC post-acid,Plant,Acid,Pristine,800,2,10,0.215048627,511.75,1.107,8.12,0.5,192.11,2.08,92,-3.5,0.38422,tetracycline,444.435,-1.19,3.3,100,6.5,1.268411235
Citric acid sludge,Sludge,Pristine,Pristine,350,1.5,10,0.538706594,9.8,0.89,12.46,0.2,192.11,2.08,92,-3.5,1.15266,phenol,94.11,1.46,9.99,20,7.4,3.22184875
Citric acid sludge,Sludge,Pristine,Pristine,700,1.5,10,0.43714927,28.26,1,16.8,0.2,192.11,2.08,92,-3.5,1.15266,phenol,94.11,1.46,9.99,20,7.4,2.795880017
Sewage sludge,Sludge,Pristine,Pristine,350,1.5,10,0.129699248,51.4,0.79,17,0.2,192.11,2.08,92,-3.5,1.15266,phenol,94.11,1.46,9.99,20,7.4,3.397940009
Sewage sludge,Sludge,Pristine,Pristine,700,1.5,10,0.017420158,46,1.09,17.2,0.2,192.11,2.08,92,-3.5,1.15266,phenol,94.11,1.46,9.99,20,7.4,2.431798276
sewage sludge,Sludge,Pristine,Pristine,400,2,10,0.437086093,36.8688,3.03,7.48,0.5,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,0.001,7,2.48148606
sewage sludge,Sludge,Pristine,Pristine,600,2,10,0.618951613,53.2566,4.16,4.37,0.5,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,0.001,7,1.761953897
sewage sludge,Sludge,Pristine,Pristine,800,2,10,1.518151815,44.3925,2.51,8.36,0.5,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,0.001,7,1.634512015
strach WW sludge,Sludge,Pristine,Pristine,350,1.5,15,0.18,9.128,0.86,14.05111111,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,0.727810169
paper WW sludge,Sludge,Pristine,Pristine,350,1.5,15,0.404,13.345,0.89,19.74222222,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,0.994347685
Citric acid sludge,Sludge,Pristine,Pristine,350,1.5,15,0.147,9.8,0.89,25.43333333,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,1.423773863
biochemical sludge,Sludge,Pristine,Pristine,350,1.5,15,0.281,51.4,0.77,31.12444444,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,1.500038134
sewage sludge,Sludge,Pristine,Pristine,350,1.5,15,0.389,10.872,0.78,36.81555556,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,1.840132153
sewage sludge,Sludge,Pristine,Pristine,350,1.5,15,0.336,17.61,0.79,42.50666667,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,1.561615893
flour mill sludge,Sludge,Pristine,Pristine,350,1.5,15,0.376,51.4,0.89,48.19777778,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,1.795608668
anaerobic sludge,Sludge,Pristine,Pristine,350,1.5,15,0.402,51.4,0.71,53.88888889,0.5,192.11,2.08,92,-3.5,1.53688,phenol,94.11,1.46,9.99,20,7.3,1.741602196
passion fruit shell BC,Plant,Acid,Pristine,600,2,5,0.204252181,184.05,0.95,59.58,0.4,152.2,1.82,377,9.3,0.3,tetracycline,444.435,-1.19,3.3,20,5.4,2.617982957
passion fruit shell BC,Plant,Acid,Pristine,700,2,5,0.114436818,209.53,1.02,60.45,0.4,152.2,1.82,377,9.3,0.3,tetracycline,444.435,-1.19,3.3,20,5.4,2.453457337
passion fruit shell BC,Plant,Acid,Pristine,800,2,5,0.099137448,215.99,1.13,62.78,0.4,152.2,1.82,377,9.3,0.3,tetracycline,444.435,-1.19,3.3,20,5.4,2.068033885
passion fruit shell BC,Plant,Acid,Pristine,900,2,5,0.104549529,536.55,1.2,69.43,0.4,152.2,1.82,377,9.3,0.3,tetracycline,444.435,-1.19,3.3,20,5.4,1.498940738
passion fruit shell BC,Plant,Acid,Pristine,1000,2,5,0.104393166,338.26,1.14,55.6,0.4,152.2,1.82,377,9.3,0.3,tetracycline,444.435,-1.19,3.3,20,5.4,1.675717545
Sugarcane biochar ,Plant,Pristine,Pristine,700,1,7,0.14,26.53,0.74,9.49,0.5,152.2,1.82,377,9.3,1,BPA,228.29,3.32,9.6,20,7,3.15490196
Sugarcane biochar ,Plant,Pristine,Pristine,800,1,7,0.12,34.38,0.88,5.18,0.5,152.2,1.82,377,9.3,1,BPA,228.29,3.32,9.6,20,7,2.958607315
Sugarcane biochar ,Plant,Pristine,Pristine,900,1,7,0.11,602.52,0.96,3.96,0.5,152.2,1.82,377,9.3,1,BPA,228.29,3.32,9.6,20,7,2.27572413
Sewage sludge,Sludge,Pristine,Pristine,300,2,10,0.520987654,14.4,0.929,7,0.2,152.2,1.82,377,9.3,0.12176,SMX,253.279,0.89,1.6,10.13116,3.4,1.860120914
Sewage sludge,Sludge,Pristine,Pristine,400,2,10,0.573459716,18.5,0.919,6.5,0.2,152.2,1.82,377,9.3,0.12176,SMX,253.279,0.89,1.6,10.13116,3.4,1.896196279
Sewage sludge,Sludge,Pristine,Pristine,500,2,10,0.634660422,13.7,1.02,9.2,0.2,152.2,1.82,377,9.3,0.12176,SMX,253.279,0.89,1.6,10.13116,3.4,1.935542011
Sewage sludge,Sludge,Pristine,Pristine,600,2,10,0.526530612,19.7,1.04,6.4,0.2,152.2,1.82,377,9.3,0.12176,SMX,253.279,0.89,1.6,10.13116,3.4,1.879426069
Sewage sludge,Sludge,Pristine,Pristine,700,2,10,0.489051095,28.4,1.06,6.2,0.2,152.2,1.82,377,9.3,0.12176,SMX,253.279,0.89,1.6,10.13116,3.4,1.764471553
Sewage sludge,Sludge,Pristine,Pristine,800,2,10,0.593862816,28.7,1.09,8.36,0.2,152.2,1.82,377,9.3,0.12176,SMX,253.279,0.89,1.6,10.13116,3.4,1.113509275
Sewage sludge,Sludge,Pristine,Pristine,900,2,10,0.638146168,36.5,1.08,7.586666667,0.2,152.2,1.82,377,9.3,0.12176,SMX,253.279,0.89,1.6,10.13116,3.4,2.251811973
sludge biochar,Sludge,Pristine,Pristine,700,2,5,0.829501916,47.28,0.97,90.63,0.5,152.2,1.82,377,9.3,0.1522,BPA,228.29,3.32,9.6,20,6.2,2.086186148
sulfur sludge biochar,Sludge,Heteroatom,Pristine,700,2,5,0.656845754,83.02,0.96,7.34,0.5,152.2,1.82,377,9.3,0.1522,BPA,228.29,3.32,9.6,20,6.2,1.598599459
sludge biochar,Sludge,Pristine,Pristine,700,2,5,0.829501916,47.28,0.97,90.63,0.5,192.11,2.08,92,-3.5,0.19211,BPA,228.29,3.32,9.6,20,6.2,2.142667504
sulfur sludge biochar,Sludge,Heteroatom,Pristine,700,2,5,0.656845754,83.02,0.96,7.34,0.5,192.11,2.08,92,-3.5,0.19211,BPA,228.29,3.32,9.6,20,6.2,1.522878745
Fe pine BC,Plant,Metal,Pristine,900,2,5,0.168553459,303.2,0.51,15.5,0.06,192.11,2.08,92,-3.5,0.57633,SMX,253.279,0.89,1.6,10,5.4,1.096910013
corn cob BC,Plant,Acid,Pristine,800,2.5,5,0.352137767,416.1,1.021,6.71,0.2,192.11,2.08,92,-3.5,1,"2,4 DCP",163,3.17,7.89,100,7,1.985759575
tangerine carps BC,Plant,Acid,Pristine,750,1.5,10,0.12325953,611.21,0.36,12.87,0.2,152.2,1.82,377,9.3,0.48704,phenol,94.11,1.46,9.99,50,6,1.508638306
tangerine carps BC,Plant,Acid,Pristine,800,1.5,10,0.120839033,855.04,0.42,19.05,0.2,152.2,1.82,377,9.3,0.48704,phenol,94.11,1.46,9.99,50,6,0.974694135
tangerine carps BC,Plant,Acid,Pristine,900,1.5,10,0.096210241,922.13,0.48,23.23,0.2,152.2,1.82,377,9.3,0.48704,phenol,94.11,1.46,9.99,50,6,0.254144805
epicarp tangerine BC,Plant,Acid,Pristine,900,1.5,10,0.143910144,245.66,0.4,9.87,0.2,152.2,1.82,377,9.3,0.48704,phenol,94.11,1.46,9.99,50,6,2.292429824
Enteromorpha BC,Algae,Pristine,Pristine,400,2,10,0.667125803,28.32,0.82,5.2,0.05,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,5,6,2.301029996
activated Enteromorpha BC,Algae,Basic,Pristine,500,2,10,0.638581777,984.41,0.98,5.4,0.05,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,5,6,1.935542011
activated Enteromorpha BC,Algae,Basic,Pristine,600,2,10,0.511952191,1156.1,0.99,5.5,0.05,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,5,6,1.850780887
activated Enteromorpha BC,Algae,Basic,Pristine,700,2,10,0.289359316,2641.3,1.04,5.6,0.05,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,5,6,1.835647144
activated Enteromorpha BC,Algae,Basic,Pristine,900,2,10,0.260077305,979.89,1.08,5.8,0.05,192.11,2.08,92,-3.5,0.76844,SMX,253.279,0.89,1.6,5,6,1.696803943
sewage sludge BC,Sludge,Pristine,Pristine,300,2,10,0.455149502,93,0.929,7,1,192.11,2.08,92,-3.5,3.8422,2-Naphthol,144.17,2.7,9.51,288.34,7,3.045757491
sewage sludge BC,Sludge,Pristine,Pristine,600,2,10,0.690566038,378,1.04,6.4,1,192.11,2.08,92,-3.5,3.8422,2-Naphthol,144.17,2.7,9.51,288.34,7,2.681936665
sewage sludge BC,Sludge,Pristine,Pristine,800,2,10,0.393665158,216,2.51,8.36,1,192.11,2.08,92,-3.5,3.8422,2-Naphthol,144.17,2.7,9.51,288.34,7,1.876148359
N reed BC,Plant,Heteroatom,Pristine,400,1.5,5,0.214351791,71.5,0.86,4.875,0.2,192.11,2.08,92,-3.5,0.38422,Orange G,452.38,-4.56,11.5,50,7.4,0.559090918
N reed BC,Plant,Heteroatom,Pristine,700,1.5,5,0.1473263,283.9,0.95,1.39,0.2,192.11,2.08,92,-3.5,0.38422,Orange G,452.38,-4.56,11.5,50,7.4,0.634512015
N reed BC,Plant,Heteroatom,Pristine,800,1.5,5,0.110996327,351.3,0.98,2.53,0.2,192.11,2.08,92,-3.5,0.38422,Orange G,452.38,-4.56,11.5,50,7.4,0.598599459
N reed BC,Plant,Heteroatom,Pristine,900,1.5,5,0.11916154,496.7,1.06,3.67,0.2,192.11,2.08,92,-3.5,0.38422,Orange G,452.38,-4.56,11.5,50,7.4,0.540607512
N reed BC,Plant,Heteroatom,Pristine,900,1.5,5,0.11916154,496.7,1.06,3.67,0.2,192.11,2.08,92,-3.5,0.38422,phenol,94.11,1.46,9.99,50,7.4,0.68613278
N reed BC,Plant,Heteroatom,Pristine,900,1.5,5,0.11916154,496.7,1.06,3.67,0.2,192.11,2.08,92,-3.5,0.38422,SMX,253.279,0.89,1.6,50,7.4,0.669586227
N reed BC,Plant,Heteroatom,Pristine,900,1.5,5,0.11916154,496.7,1.06,3.67,0.2,192.11,2.08,92,-3.5,0.38422,BPA,228.29,3.32,9.6,50,7.4,0.735182177
sawdust BC,Plant,Pristine,Pristine,300,2,10,0.22,2.16,0.88,3.744,1.5,192.11,2.08,92,-3.5,1.72899,AO7,350.32,2.35,8.26,50,6,3.318758763
sawdust BC,Plant,Pristine,Pristine,400,2,10,0.12,4.03,0.89,3.818,1.5,192.11,2.08,92,-3.5,1.72899,AO7,350.32,2.35,8.26,50,6,3.193820026
sawdust BC,Plant,Pristine,Pristine,500,2,10,0.09,48.63,0.9,3.892,1.5,192.11,2.08,92,-3.5,1.72899,AO7,350.32,2.35,8.26,50,6,2.142667504
sawdust BC,Plant,Pristine,Pristine,600,2,10,0.07,289.42,0.93,3.966,1.5,192.11,2.08,92,-3.5,1.72899,AO7,350.32,2.35,8.26,50,6,1.886056648
sawdust BC,Plant,Pristine,Pristine,700,2,10,0.06,208.59,0.98,4.04,1.5,192.11,2.08,92,-3.5,1.72899,AO7,350.32,2.35,8.26,50,6,1.759450752
banana peel BC,Plant,Pristine,Pristine,600,2,10,0.063680818,388,0.94,6.626666667,0.3,192.11,2.08,92,-3.5,0.96055,BPA,228.29,3.32,9.6,20,6,1.019542108
Fe banana peel BC,Plant,Metal,Pristine,600,2,10,0.093028598,504,0.99,9.213333333,0.3,192.11,2.08,92,-3.5,0.96055,BPA,228.29,3.32,9.6,20,6,0.733063089
Spirulina BC,Algae,Pristine,Pristine,400,2,15,0.231718898,67,0.91,11.8,0.5,192.11,2.08,92,-3.5,1.15266,SMX,253.279,0.89,1.6,20,6,2.214670165
Spirulina BC,Algae,Pristine,Pristine,700,2,15,0.056231003,88.6,0.91,11.9,0.5,192.11,2.08,92,-3.5,1.15266,SMX,253.279,0.89,1.6,20,6,1.338187314
Spirulina BC,Algae,Pristine,Pristine,900,2,15,0.029535865,117.9,0.85,12.7,0.5,192.11,2.08,92,-3.5,1.15266,SMX,253.279,0.89,1.6,20,6,1.124938737
Acid Spirulina BC,Algae,Acid,Pristine,900,2,15,0.107056614,370.1,0.79,15.4,0.5,192.11,2.08,92,-3.5,1.15266,SMX,253.279,0.89,1.6,20,6,0.844663963
Acid Spirulina BC,Algae,Acid,Pristine,900,2,15,0.107056614,370.1,0.79,15.4,0.5,192.11,2.08,92,-3.5,1.15266,phenol,94.11,1.46,9.99,20,6,0.454692884
Acid Spirulina BC,Algae,Acid,Pristine,900,2,15,0.107056614,370.1,0.79,15.4,0.5,192.11,2.08,92,-3.5,1.15266,BPA,228.29,3.32,9.6,20,6,0.53165267
Acid Spirulina BC,Algae,Acid,Pristine,900,2,15,0.107056614,370.1,0.79,15.4,0.5,192.11,2.08,92,-3.5,1.15266,Orange G,452.38,-4.56,11.5,20,6,0.590066877
Acid Spirulina BC,Algae,Acid,Pristine,900,2,15,0.107056614,370.1,0.79,15.4,0.5,192.11,2.08,92,-3.5,1.15266,Sulfamethazine,278.33,0.25,7.59,20,6,0.798602876
Pine needle BC,Plant,Pristine,Pristine,300,4,10,0.463037937,1.04,1.79,14.19428571,1,152.2,1.82,377,9.3,1.2176,"1,4-dioxane",88.11,0.55,11.9,0.17622,6.5,1.920818754
Pine needle BC,Plant,Pristine,Pristine,400,4,10,0.231955505,2.12,1.8,12.98857143,1,152.2,1.82,377,9.3,1.2176,"1,4-dioxane",88.11,0.55,11.9,0.17622,6.5,1.677780705
Pine needle BC,Plant,Pristine,Pristine,500,4,10,0.200629616,4.38,1.87,11.78285714,1,152.2,1.82,377,9.3,1.2176,"1,4-dioxane",88.11,0.55,11.9,0.17622,6.5,1.318758763
Pine needle BC,Plant,Pristine,Pristine,600,4,10,0.156886085,16.17,2.04,10.57714286,1,152.2,1.82,377,9.3,1.2176,"1,4-dioxane",88.11,0.55,11.9,0.17622,6.5,0.677780705
Pine needle BC,Plant,Pristine,Pristine,700,4,10,0.137184946,14.48,2.13,9.371428571,1,152.2,1.82,377,9.3,1.2176,"1,4-dioxane",88.11,0.55,11.9,0.17622,6.5,0.585026652
Pine needle BC,Plant,Pristine,Pristine,800,4,10,0.119927454,146.03,2.25,8.165714286,1,152.2,1.82,377,9.3,1.2176,"1,4-dioxane",88.11,0.55,11.9,0.17622,6.5,0.27572413
Wood BC,Plant,Pristine,Pristine,700,2,10,0.318487664,572.63,1.572,6.96,0.5,192.11,2.08,92,-3.5,1.9211,AO7,350.32,2.35,8.26,20,6,0.465085896
KOH sludge BC,Sludge,Acid,Pristine,450,0.5,10,0.509243697,157.4,0.894,6.07,0.5,152.2,1.82,377,9.3,0.12176,tetracycline,444.435,-1.19,3.3,355.548,3.2,1.815308569
acid shrimp shell BC,Bone,Acid,Pristine,400,2,5,0.116507266,3.3,0.924,5.18,0.2,192.11,2.08,92,-3.5,0.5,"2,4 DCP",163,3.17,7.89,100,5.82,2.749579998
acid shrimp shell BC,Bone,Acid,Pristine,600,2,5,0.124473919,376,1.005,5.88,0.2,192.11,2.08,92,-3.5,0.5,"2,4 DCP",163,3.17,7.89,100,5.82,2.318758763
acid shrimp shell BC,Bone,Acid,Pristine,800,2,5,0.077407848,594,1.039,4.25,0.2,192.11,2.08,92,-3.5,0.5,"2,4 DCP",163,3.17,7.89,100,5.82,1.282745687
Bone BC,Bone,Pristine,Pristine,900,2,10,0.103265666,112,1.0189,47.14,0.1,192.11,2.08,92,-3.5,1,acetaminophen,151.163,1.46,9.5,20,7,0.507099989
Acid bone BC,Bone,Acid,Pristine,900,2,10,0.997602877,1024,1.0583,40.77714286,0.1,192.11,2.08,92,-3.5,1,acetaminophen,151.163,1.46,9.5,20,7,0.795880017
Acid bone BC,Bone,Acid,Pristine,1300,2,10,0.054741061,1157,1.0977,34.41428571,0.1,192.11,2.08,92,-3.5,1,acetaminophen,151.163,1.46,9.5,20,7,0.6181632
Rice husk biochar,Plant,Pristine,Pristine,450,4,10,0.573593074,168.7,1.078844444,28.05142857,0.2,152.2,1.82,377,9.3,3.044,BPA,228.29,3.32,9.6,20,6,1.585026652
Rice husk biochar,Plant,Pristine,Pristine,450,4,10,0.573593074,168.7,1.059988889,21.68857143,0.2,152.2,1.82,377,9.3,3.044,tetracycline,444.435,-1.19,3.3,20,6,1.728158393
sludge BC,Sludge,Pristine,Pristine,600,4,5,0.43715,147,1.041133333,15.32571429,0.8,192.11,2.08,92,-3.5,0.3,phenol,94.11,1.46,9.99,100,7,3
acid sludge BC,Sludge,Acid,Pristine,600,4,5,0.61895,197,1.022277778,8.962857143,0.8,192.11,2.08,92,-3.5,0.3,phenol,94.11,1.46,9.99,100,7,1.847405922
sludge BC,Sludge,Pristine,Pristine,400,2,15,0.79,7.3,1.003422222,2.6,0.5,192.11,2.08,92,-3.5,1.9211,sulfathiazole,255.319,0.05,7.2,20,7,2.823908741
sludge BC,Sludge,Pristine,Pristine,600,2,15,0.52,17.3,0.984566667,2.4,0.5,192.11,2.08,92,-3.5,1.9211,sulfathiazole,255.319,0.05,7.2,20,7,2.15490196
sludge BC,Sludge,Pristine,Pristine,800,2,15,0.42,45.5,0.965711111,1.8,0.5,192.11,2.08,92,-3.5,1.9211,sulfathiazole,255.319,0.05,7.2,20,7,1.218963061
sludge BC,Sludge,Pristine,Pristine,1000,2,15,0.34,62.4,0.946855556,1.8,0.5,192.11,2.08,92,-3.5,1.9211,sulfathiazole,255.319,0.05,7.2,20,7,1.322393047
Bone BC,Bone,Acid,Pristine,900,2,5,0.146840149,1024.34,0.928,13.54,0.2,192.11,2.08,92,-3.5,2,"2,4 DCP",163,3.17,7.89,200,7,1.15490196
N acid Boehmeria nivea,Plant,Acid,Heteroatom,900,2,5,0.08,81.243,1.092,9.34,0.1,152.2,1.82,377,9.3,0.01522,tetracycline,444.435,-1.19,3.3,20,7,1.68613278
Wheat straw BC,Plant,Pristine,Pristine,900,2,5,0.082806146,63.29,0.73,11.23,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,20,6.3,2.698970004
activated Wheat straw BC,Plant,Acid,Pristine,900,2,5,0.239546803,22.62,1.04,13.12,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,20,6.3,2.397940009
B Wheat straw BC,Plant,Heteroatom,Pristine,900,2,5,0.33781538,1358.37,1.1,15.01,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,20,6.3,2
Activated B Wheat straw BC,Plant,Acid,Heteroatom,900,2,5,0.399585261,1189.88,1.24,16.9,0.1,192.11,2.08,92,-3.5,0.19211,SMX,253.279,0.89,1.6,20,6.3,1.301029996
Rice straw BC,Plant,Pristine,Pristine,1000,4,5,0.078815589,172.3,1.03,5,1,152.2,1.82,377,9.3,0.6088,metolachlor ,283.8,3.13,1.6,5,6,1.651695137
N Rice straw BC,Plant,Heteroatom,Pristine,1000,4,5,0.087110401,158.3,1.01,6.8,1,152.2,1.82,377,9.3,0.6088,metolachlor ,283.8,3.13,1.6,5,6,1.623423043
S Rice straw BC,Plant,Heteroatom,Pristine,1000,4,5,0.049602959,105.6,0.91,5.1,1,152.2,1.82,377,9.3,0.6088,metolachlor ,283.8,3.13,1.6,5,6,1.735182177
NS Rice straw BC,Plant,Heteroatom,Heteroatom,1000,4,5,0.074648516,109.2,0.94,5.4,1,152.2,1.82,377,9.3,0.6088,metolachlor ,283.8,3.13,1.6,5,6,1.721246399
Candida utilis BC,Algae,Pristine,Pristine,700,2,5,0.15470297,3.8,0.68,6.57,0.4,152.2,1.82,377,9.3,0.4,BPA,228.29,3.32,9.6,20,7,2
N Candida utilis BC,Algae,Heteroatom,Pristine,700,2,5,0.090515222,47.1,0.81,12.02,0.4,152.2,1.82,377,9.3,0.4,BPA,228.29,3.32,9.6,20,7,-0.133538908
sludge BC,Sludge,Pristine,Pristine,800,3,5,0.775590551,37.6,0.85,5.7,0.2,152.2,1.82,377,9.3,0.25,rhodamine B,479.02,1.95,3.2,20,3,4
N sluge BC,Sludge,Heteroatom,Pristine,800,3,5,0.367047308,261.7,1.09,6.6,0.2,152.2,1.82,377,9.3,0.25,rhodamine B,479.02,1.95,3.2,20,3,0.979638717
sludge BC,Sludge,Pristine,Pristine,700,2,10,0.33882149,58.2,0.879,23,1.5,152.2,1.82,377,9.3,0.2283,SMX,253.279,0.89,1.6,5.06558,7,2.420216403
Fe sludge BC,Sludge,Metal,Pristine,700,2,10,0.220392837,37.38,0.973,19,1.5,152.2,1.82,377,9.3,0.2283,SMX,253.279,0.89,1.6,5.06558,7,2.522878745
Sludge BC,Sludge,Pristine,Pristine,600,4,5,1.290909091,34.02,0.955,4.8,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.283996656
Sludge BC,Sludge,Pristine,Pristine,800,4,5,0.759152216,39.92,0.844,5.7,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.568636236
Activated sludge BC,Sludge,Pristine,Acid,600,4,5,0.99321267,97.42,0.861857143,5.6,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.055517328
Activated sludge BC,Sludge,Pristine,Acid,600,4,5,1.47740113,68.87,0.879714286,4,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.045275209
Activated sludge BC,Sludge,Pristine,Acid,600,4,5,1.287153652,93.33,0.897571429,4.1,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.119186408
Activated sludge BC,Sludge,Acid,Pristine,600,4,5,3.264042459,264.1,0.915428571,5.8,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.568636236
Activated sludge BC,Sludge,Acid,Pristine,600,4,5,1.478753541,50.66,0.933285714,4.2,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.065501549
Activated sludge BC,Sludge,Acid,Pristine,600,4,5,2.252669039,43.61,0.951142857,3.2,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.251811973
Activated sludge BC,Sludge,Acid,Acid,600,4,5,0.805327869,137.8,0.969,5.2,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,0.928117993
Activated sludge BC,Sludge,Acid,Acid,800,4,5,0.709497207,112.2,0.845,5.8,0.2,152.2,1.82,377,9.3,0.25,AO7,350.32,2.35,8.26,100,3.2,1.327902142
